Date,Open,High,Low,Close,Volume,Predictions,Confidence,ATR,AHMA,Leavitt_Projection,Leavitt_Convolution,LC_Slope,LC_Intercept,LC_Acceleration,Convolution_Probability,Baseline_Bullish,Baseline_Bearish,Baseline_Valid,ML_Trade_Direction,ML_Signal_Quality,ML_Confirmed,LC_Acceleration_Shift,LC_Slope_Shift,LC_Acceleration_STD,LC_Slope_STD,Threshold,Confirm_Threshold,Trend,Trend_Within_Threshold,Confirmed_Trend,Confirmed_Trend_Within_Threshold,Stop_Loss_Price,Take_Profit_1_Price,Take_Profit_2_Price,SL_Pips,TP1_Pips,TP2_Pips,SL_Ticks,TP1_Ticks,TP2_Ticks,News_Conflict,Prevailing_Trend,Baseline_Aligned,Trend_Agreement,LC_Prev,LP_Prev,Entry_Trigger,Entry_Confirmed
2018-03-12 21:00:00+00:00,83.774,84.53,83.546,83.768,27680,1,0.7199117641998106,0.8966648293189932,83.48911250807404,83.25922382658953,83.76129676116001,0.674941704164226,82.74888420491368,-0.04194181361337712,7.168777965359698,False,False,False,Flat,Moderate,False,0.2725163561714794,0.7168835177776032,0.2096408910708857,0.5023117147340093,0.041928178214177145,0.15069351442020276,-1.0,False,0.0,False,85.11299724397848,82.87133517068101,81.97467034136201,134.4997243978483,89.66648293189934,179.33296586379868,1344.9972439784829,896.6648293189934,1793.3296586379868,False,None,None,None,83.08635505699579,82.72675398096699,None,None
2018-03-13 21:00:00+00:00,83.768,84.262,83.487,83.759,26565,1,0.7302760656590919,0.8804428520764616,83.65722293381606,83.7189794312182,84.22721119650946,0.4659144353494469,83.52833954348529,-0.20902726881477918,3.9373086018908006,False,False,False,Flat,Moderate,False,-0.04194181361337712,0.674941704164226,0.19549844152687018,0.4737055776606679,0.03909968830537404,0.14211167329820037,-1.0,False,0.0,False,85.07966427811469,82.87855714792354,81.99811429584707,132.0664278114691,88.0442852076456,176.08857041529262,1320.6642781146911,880.442852076456,1760.8857041529263,False,None,None,None,83.76129676116001,83.25922382658953,None,None
2018-03-14 21:00:00+00:00,83.759,83.77,82.702,82.918,25688,0,0.9929698619115588,0.9054504717995998,83.50520263339436,83.91243109270441,84.28341871628555,0.05620751977609473,84.1991074366214,-0.40970691557335215,0.33956026846621845,False,False,False,Sell,Strong,True,-0.20902726881477918,0.4659144353494469,0.2521134058979374,0.38054381653418307,0.05042268117958748,0.11416314496025491,-1.0,False,0.0,True,84.27617570769941,82.01254952820041,81.10709905640081,135.81757076994023,90.54504717995968,181.09009435991936,1358.1757076994022,905.4504717995968,1810.9009435991936,False,None,None,None,84.22721119650946,83.7189794312182,None,None
2018-03-15 21:00:00+00:00,82.918,82.968,81.728,81.768,22926,0,0.9901700022292892,0.9500570755596545,82.9534689434841,83.70937817679342,83.7706616458139,-0.5127570704716504,84.53979725152138,-0.5689645902477452,-2.811781515529876,False,False,False,Sell,Strong,True,-0.40970691557335215,0.05620751977609473,0.3270864572280539,0.3943598577114775,0.06541729144561079,0.11830795731344325,-1.0,False,-1.0,False,83.19308561333948,80.81794292444035,79.86788584888069,142.50856133394763,95.00570755596556,190.01141511193111,1425.0856133394764,950.0570755596556,1900.1141511193111,False,Bearish,None,None,84.28341871628555,83.91243109270441,None,None
2018-03-18 21:00:00+00:00,81.768,82.01,81.259,81.889,26141,1,0.4860224773972985,0.9235161321517011,82.46020538933028,83.25888602111982,82.97335335862125,-0.7973082871926493,84.16931578941023,-0.2845512167209989,-4.113990063715096,True,False,True,Flat,Weak,False,-0.5689645902477452,-0.5127570704716504,0.3089470983256244,0.5160651095166541,0.061789419665124884,0.15481953285499622,-1.0,False,-1.0,False,83.27427419822754,80.96548386784829,80.04196773569659,138.5274198227549,92.3516132151704,184.7032264303408,1385.2741982275488,923.516132151704,1847.032264303408,False,Bearish,Bearish,Bearish,83.7706616458139,83.70937817679342,Bearish,None
2018-03-19 21:00:00+00:00,81.889,82.2,81.61,81.852,24915,1,0.7322711551363796,0.8790473145314748,82.09500551843095,82.68132343153822,82.18847446456195,-0.7848788940593039,83.3657928056509,0.012429393133345457,-4.5467911524718225,True,False,True,Flat,Moderate,False,-0.2845512167209989,-0.7973082871926493,0.28971236460542305,0.6034811448774194,0.05794247292108461,0.18104434346322582,-1.0,True,-1.0,False,83.17057097179722,80.97295268546853,80.09390537093705,131.85709717972145,87.90473145314763,175.80946290629527,1318.5709717972145,879.0473145314763,1758.0946290629527,False,None,Bearish,None,82.97335335862125,83.25888602111982,None,None
2018-03-20 21:00:00+00:00,81.852,82.58,81.474,82.352,30035,2,0.9787903475011556,0.9093076725939441,82.01038067204527,82.11432366632056,81.54028201819361,-0.6481924463683413,82.51257068774612,0.1366864476909626,-4.569627238447052,False,False,False,Buy,Strong,True,0.012429393133345457,-0.7848788940593039,0.296172486418178,0.6427986073552695,0.059234497283635605,0.19283958220658085,1.0,False,0.0,False,80.9880384911091,83.26130767259394,84.1706153451879,136.39615088909096,90.93076725939397,181.86153451878937,1363.9615088909095,909.3076725939397,1818.6153451878936,False,None,None,None,82.18847446456195,82.68132343153822,None,None
2018-03-21 21:00:00+00:00,82.352,82.434,80.978,80.992,40087,0,0.9820290269951693,0.982199982914752,81.62414605857676,81.52776262852943,80.95424243912059,-0.5860395790730166,81.83330180773012,0.062152867295324654,-4.689675674143911,False,False,False,Sell,Strong,True,0.1366864476909626,-0.6481924463683413,0.2731749199019099,0.636927524443716,0.05463498398038198,0.19107825733311481,1.0,False,0.0,False,79.51870002562788,81.97419998291475,82.9563999658295,147.3299974372125,98.21999829147501,196.43999658295002,1473.2999743721252,982.1999829147501,1964.3999658295002,False,None,None,None,81.54028201819361,82.11432366632056,None,None
2018-03-22 21:00:00+00:00,80.992,81.465,80.502,80.624,47615,1,0.6075227120470477,0.9796399851927862,81.14570964270584,80.93886024707231,80.35151876139251,-0.6027236777280791,81.25560427798463,-0.016684098655062485,-5.181793587543211,False,False,False,Flat,Weak,False,0.062152867295324654,-0.5860395790730166,0.23650993366133077,0.5574800552620429,0.047301986732266155,0.16724401657861288,1.0,True,0.0,False,79.15454002221081,81.60363998519279,82.58327997038556,146.94599777891852,97.96399851927902,195.9279970385566,1469.4599777891854,979.6399851927902,1959.2799703855662,False,None,None,None,80.95424243912059,81.52776262852943,None,None
2018-03-25 21:00:00+00:00,80.624,81.73,80.568,81.665,27032,2,0.987960396446916,1.003954653833749,81.08010733331139,80.57332113657851,80.05887317877584,-0.2926455826166716,80.49784155270085,0.3100780951114075,-2.88895828482137,False,False,False,Buy,Strong,True,-0.016684098655062485,-0.6027236777280791,0.2809236275419116,0.421944806857961,0.05618472550838232,0.12658344205738828,1.0,False,0.0,False,80.15906801924939,82.66895465383375,83.67290930766751,150.5931980750617,100.39546538337447,200.79093076675036,1505.9319807506172,1003.9546538337447,2007.9093076675035,False,None,None,None,80.35151876139251,80.93886024707231,None,None
2018-03-26 21:00:00+00:00,81.665,81.895,80.864,80.888,27530,0,0.953701424200504,1.007560699989248,80.92356160895717,80.39032365435648,80.08563175328658,0.02675857451073682,80.04549389152047,0.31940415712740844,0.2352704602963506,False,False,False,Sell,Strong,True,0.3100780951114075,-0.2926455826166716,0.31069833799094265,0.32116783825099204,0.062139667598188536,0.09635035147529761,1.0,False,0.0,True,79.37665895001614,81.89556069998925,82.9031213999785,151.13410499838693,100.75606999892415,201.51213999784972,1511.3410499838692,1007.5606999892415,2015.1213999784973,False,None,None,None,80.05887317877584,80.57332113657851,None,None
2018-03-27 21:00:00+00:00,80.888,81.966,80.758,81.849,38855,2,0.9472160145268582,1.0342859399906814,81.07903071796058,80.45777801696757,80.35826448302325,0.27263272973667085,79.94931538841824,0.24587415522593403,3.090673322423369,False,False,False,Buy,Strong,True,0.31940415712740844,0.02675857451073682,0.29178035905648586,0.36917852865740725,0.05835607181129718,0.11075355859722218,1.0,False,1.0,False,80.29757109001397,82.88328593999069,83.91757187998137,155.14289099860292,103.42859399906814,206.85718799813628,1551.4289099860293,1034.2859399906815,2068.571879981363,False,Bullish,None,None,80.08563175328658,80.39032365435648,None,None
2018-03-28 21:00:00+00:00,81.849,81.92,81.472,81.709,25098,1,0.5089646488581294,0.9561144813252582,81.25154142555039,80.63549950398769,80.7397095747351,0.3814450917118535,80.16754193716733,0.10881236197518263,3.7810590382433134,False,True,True,Flat,Weak,False,0.24587415522593403,0.27263272973667085,0.18893315992404927,0.45607733861293154,0.03778663198480986,0.13682320158387945,1.0,False,1.0,False,80.27482827801211,82.66511448132526,83.62122896265052,143.41717219878944,95.61144813252582,191.22289626505165,1434.1717219878944,956.1144813252582,1912.2289626505165,False,Bullish,Bullish,Bullish,80.35826448302325,80.45777801696757,Bullish,None
2018-03-29 21:00:00+00:00,81.709,81.858,81.487,81.647,25769,1,0.7496165597020729,0.8780992171485584,81.37608724750197,80.8596825634893,81.05289124133657,0.31318166660146574,80.58311874143436,-0.06826342511038774,3.0027107182646042,False,True,True,Flat,Moderate,False,0.10881236197518263,0.3814450917118535,0.1418977171714337,0.4660175063742596,0.028379543434286742,0.13980525191227788,-1.0,False,0.0,False,82.96414882572284,80.76890078285145,79.89080156570289,131.7148825722839,87.80992171485593,175.61984342971186,1317.1488257228389,878.0992171485593,1756.1984342971186,False,None,Bullish,None,80.7397095747351,80.63549950398769,None,None
2018-04-01 21:00:00+00:00,81.647,81.806,80.83,81.128,21180,0,0.973053484234318,0.8911526548620838,81.30689426041482,81.03186751332976,81.23871786961097,0.18582662827439833,80.95997792719936,-0.1273550383270674,2.1463932282815774,False,True,True,Sell,Strong,True,-0.06826342511038774,0.31318166660146574,0.16181347904817595,0.42799620067436456,0.03236269580963519,0.12839886020230937,-1.0,False,0.0,False,82.46472898229312,80.23684734513792,79.34569469027583,133.6728982293124,89.11526548620827,178.23053097241655,1336.728982293124,891.1526548620827,1782.3053097241655,False,None,Bullish,None,81.05289124133657,80.8596825634893,None,None
2018-04-02 21:00:00+00:00,81.128,81.994,80.937,81.918,28202,2,0.981140396006268,0.9132656342138064,81.44180608486792,81.30383162025511,81.50927628912383,0.2705584195128665,81.10343865985453,0.08473179123846819,4.395323807993773,False,False,False,Buy,Strong,True,-0.1273550383270674,0.18582662827439833,0.16158296909144026,0.39029059282408785,0.03231659381828805,0.11708717784722635,1.0,False,1.0,False,80.5481015486793,82.8312656342138,83.74453126842762,136.9898451320708,91.32656342138006,182.65312684276154,1369.8984513207079,913.2656342138006,1826.5312684276155,False,Bullish,None,None,81.23871786961097,81.03186751332976,None,None
2018-04-03 21:00:00+00:00,81.918,82.462,81.255,82.398,32152,1,0.5571034699382723,0.9524302163186332,81.74827727336003,81.641370227993,81.93519250185582,0.4259162127319911,81.29631818275783,0.15535779321912457,9.226455976149408,False,False,False,Flat,Weak,False,0.08473179123846819,0.2705584195128665,0.16169064421960777,0.3445585781290852,0.03233812884392156,0.10336757343872556,1.0,False,1.0,False,80.96935467552204,83.35043021631863,84.30286043263726,142.8645324477955,95.2430216318632,190.4860432637264,1428.645324477955,952.430216318632,1904.860432637264,False,Bullish,None,None,81.50927628912383,81.30383162025511,None,None
2018-04-04 21:00:00+00:00,82.398,82.65,82.13,82.522,23542,1,0.7690683375518467,0.8947728541428168,82.06717026173948,81.96410588004038,82.29671016921476,0.36151766735893887,81.75443366817635,-0.06439854537305223,8.551932581752432,False,False,False,Flat,Moderate,False,0.15535779321912457,0.4259162127319911,0.16714392971426292,0.22463397179480557,0.03342878594285258,0.06739019153844167,-1.0,False,0.0,False,83.86415928121423,81.62722714585719,80.73245429171438,134.21592812142222,89.47728541428148,178.95457082856296,1342.1592812142221,894.7728541428148,1789.5457082856296,False,None,None,None,81.93519250185582,81.641370227993,None,None
2018-04-05 21:00:00+00:00,82.522,82.582,81.903,82.06,37013,0,0.9349993351964816,0.8660031402571063,82.17296977510847,82.23703000301732,82.54316181204122,0.24645164282645737,82.17348434780153,-0.11506602453248149,7.0125475074040295,False,False,False,Sell,Strong,True,-0.06439854537305223,0.36151766735893887,0.1626359324962405,0.1190881273355939,0.0325271864992481,0.03572643820067817,-1.0,False,0.0,False,83.35900471038566,81.1939968597429,80.32799371948579,129.90047103856597,86.60031402571065,173.2006280514213,1299.0047103856596,866.0031402571065,1732.006280514213,False,None,None,None,82.29671016921476,81.96410588004038,None,None
2018-04-08 21:00:00+00:00,82.06,82.584,81.968,82.208,22933,1,0.603270714962999,0.8326693882228254,82.2357682094599,82.39895925533688,82.63488508809469,0.09172327605347164,82.49730017401448,-0.15472836677298574,3.3688390147076515,False,False,False,Flat,Weak,False,-0.11506602453248149,0.24645164282645737,0.14376554137640185,0.10296806409486531,0.02875310827528037,0.03089041922845959,-1.0,False,0.0,False,83.45700408233424,81.37533061177717,80.54266122355435,124.90040823342383,83.26693882228255,166.5338776445651,1249.0040823342383,832.6693882228255,1665.338776445651,False,None,None,None,82.54316181204122,82.23703000301732,None,None
2018-04-09 21:00:00+00:00,82.208,83.377,82.068,83.208,29984,2,0.9778270293443,0.8961801364597817,82.56829612616332,82.64683259278937,82.83740987348654,0.20252478539184438,82.53362269539878,0.11080150933837274,9.346021715396486,False,False,False,Buy,Strong,True,-0.15472836677298574,0.09172327605347164,0.12098240120184528,0.1064642772921202,0.024196480240369057,0.03193928318763606,1.0,False,1.0,False,81.86372979531032,84.10418013645977,85.00036027291956,134.42702046896784,89.61801364597761,179.23602729195665,1344.2702046896784,896.1801364597761,1792.3602729195663,False,Bullish,None,None,82.63488508809469,82.39895925533688,None,None
2018-04-10 21:00:00+00:00,83.208,83.286,82.67,82.835,24194,0,0.8226580666824506,0.8588227849318107,82.77948889857365,82.91717553905974,83.17253874611815,0.33512887263161417,82.66984543717072,0.1326040872397698,15.464231935973958,False,False,False,Sell,Strong,True,0.11080150933837274,0.20252478539184438,0.12406924237529082,0.10171428993055183,0.024813848475058166,0.03051428697916555,1.0,False,1.0,False,81.54676582260228,83.69382278493181,84.55264556986361,128.82341773977117,85.88227849318173,171.76455698636204,1288.2341773977118,858.8227849318173,1717.6455698636205,False,Bullish,None,None,82.83740987348654,82.64683259278937,None,None
2018-04-11 21:00:00+00:00,82.835,83.313,82.704,83.247,21375,2,0.8476221205304352,0.8255130802742372,83.02402384868758,83.206927397114,83.48373998064568,0.31120123452753035,83.01693812885438,-0.023927638104083826,14.481533363007111,False,False,False,Buy,Strong,True,0.1326040872397698,0.33512887263161417,0.12211468522420608,0.1016120495571548,0.02442293704484122,0.03048361486714644,1.0,True,1.0,False,82.00873037958864,84.07251308027423,84.89802616054847,123.82696204113586,82.55130802742343,165.10261605484686,1238.2696204113586,825.5130802742343,1651.0261605484686,False,None,None,None,83.17253874611815,82.91717553905974,None,None
2018-04-12 21:00:00+00:00,83.247,84.078,83.138,83.353,21307,1,0.5764480182474566,0.8407780029043386,83.24391948246868,83.43594029625113,83.70544583466632,0.2217058540206409,83.37288705363537,-0.08949538050688943,9.330203206997771,False,False,False,Flat,Weak,False,-0.023927638104083826,0.31120123452753035,0.11776220132511193,0.09855038964140872,0.023552440265022387,0.029565116892422614,-1.0,False,0.0,False,84.6141670043565,82.51222199709565,81.67144399419132,126.11670043565084,84.07780029043437,168.15560058086731,1261.1670043565084,840.7780029043437,1681.556005808673,False,None,None,None,83.48373998064568,83.206927397114,None,None
2018-04-15 21:00:00+00:00,83.353,83.652,83.108,83.348,17244,1,0.7655082477756969,0.801207602517093,83.39479621089683,83.61181380810142,83.82311357814294,0.11766774347661624,83.646611962928,-0.10403811054402468,4.067120223931462,False,False,False,Flat,Moderate,False,-0.08949538050688943,0.2217058540206409,0.11839219336598053,0.11155313372703402,0.023678438673196106,0.0334659401181102,-1.0,False,0.0,False,84.54981140377564,82.5467923974829,81.74558479496581,120.18114037756362,80.12076025170956,160.2415205034191,1201.8114037756363,801.2076025170956,1602.415205034191,False,None,None,None,83.70544583466632,83.43594029625113,None,None
2018-04-16 21:00:00+00:00,83.348,83.386,83.064,83.116,16768,0,0.8338564889327682,0.7373132555148143,83.41237353507597,83.72639426112367,83.88183675336457,0.05872317522162973,83.79375199053212,-0.05894456825498651,1.6285837865290527,False,False,False,Sell,Strong,True,-0.10403811054402468,0.11766774347661624,0.09942849331296018,0.1092136410306095,0.019885698662592037,0.03276409230918285,-1.0,False,0.0,False,84.22196988327222,82.37868674448518,81.64137348897037,110.59698832722233,73.73132555148203,147.46265110296264,1105.9698832722233,737.3132555148203,1474.6265110296263,False,None,None,None,83.82311357814294,83.61181380810142,None,None
2018-04-17 21:00:00+00:00,83.116,83.574,83.098,83.468,16750,2,0.8362068971047301,0.702471488112839,83.48643086357856,83.83265391812007,83.944460772467,0.06262401910242943,83.85052474381335,0.003900843880799698,2.0043226886043586,False,False,False,Buy,Strong,True,-0.05894456825498651,0.05872317522162973,0.10000691153881301,0.10489221206213295,0.020001382307762605,0.03146766361863988,-1.0,True,0.0,False,84.52170723216926,82.76552851188717,82.06305702377432,105.37072321692591,70.24714881128347,140.49429762256835,1053.707232169259,702.4714881128347,1404.9429762256837,False,None,None,None,83.88183675336457,83.72639426112367,None,None
2018-04-18 21:00:00+00:00,83.468,83.946,82.861,82.988,22142,0,0.9358972094015318,0.753475289697793,83.40708896002485,83.81770641913539,83.8835636908047,-0.06089708166229002,83.97490931329814,-0.12352110076471945,-2.176505002063645,False,False,False,Sell,Strong,True,0.003900843880799698,0.06262401910242943,0.1009076279404759,0.12895446642270408,0.020181525588095182,0.038686339926811225,-1.0,False,-1.0,False,84.11821293454669,82.23452471030221,81.4810494206044,113.02129345466909,75.34752896977892,150.69505793955926,1130.212934546691,753.4752896977892,1506.9505793955927,False,Bearish,None,None,83.944460772467,83.83265391812007,None,None
2018-04-19 21:00:00+00:00,82.988,83.156,82.43,82.573,20855,0,0.507191811373709,0.7498119177380872,83.17347025344274,83.61527352897856,83.53783089960315,-0.34573279120155576,84.05643008640548,-0.28483570953926574,-7.433173514082821,True,False,True,Sell,Weak,False,-0.12352110076471945,-0.06089708166229002,0.12643285483478034,0.21011684604764103,0.02528657096695607,0.06303505381429231,-1.0,False,-1.0,False,83.69771787660713,81.82318808226191,81.07337616452382,112.47178766071357,74.98119177380858,149.96238354761715,1124.7178766071356,749.8119177380858,1499.6238354761715,False,Bearish,Bearish,Bearish,83.8835636908047,83.81770641913539,Bearish,None
2018-04-22 21:00:00+00:00,82.573,82.821,82.505,82.662,19825,1,0.5177866911399913,0.6919703287063426,82.97559191597075,83.34835862638393,83.12443173208112,-0.4133991675220301,83.74453048336417,-0.06766637632047434,-8.43414731149424,True,False,True,Flat,Weak,False,-0.28483570953926574,-0.34573279120155576,0.11140894260185431,0.26563883286321976,0.022281788520370865,0.07969164985896593,-1.0,False,-1.0,False,83.69995549305952,81.97002967129366,81.27805934258733,103.79554930595134,69.1970328706347,138.39406574126798,1037.9554930595134,691.970328706347,1383.9406574126797,False,Bearish,Bearish,Bearish,83.53783089960315,83.61527352897856,None,None
2018-04-23 21:00:00+00:00,82.662,83.093,82.487,82.732,24365,1,0.6911495955082685,0.6805076182121648,82.85411109168794,83.0580420554161,82.78332659669705,-0.34110513538406906,83.29498429977315,0.07229403213796104,-8.896276822438955,False,False,False,Flat,Weak,False,-0.06766637632047434,-0.4133991675220301,0.09891871731562271,0.26478174620482103,0.019783743463124545,0.07943452386144631,1.0,False,0.0,False,81.71123857268175,83.41250761821216,84.09301523642434,102.07614273182486,68.0507618212161,136.10152364243362,1020.7614273182486,680.507618212161,1361.0152364243363,False,None,None,None,83.12443173208112,83.34835862638393,None,None
2018-04-24 21:00:00+00:00,82.732,82.802,82.454,82.774,22332,1,0.6943571241585447,0.6361732691172113,82.79512547418787,82.81001015089018,82.5337884687363,-0.24953812796074715,82.90809566067742,0.09156700742332191,-8.714575951225434,False,False,False,Flat,Weak,False,0.07229403213796104,-0.34110513538406906,0.11289654651916585,0.23528235719042886,0.022579309303833173,0.07058470715712865,1.0,False,0.0,False,81.81974009632418,83.41017326911721,84.04634653823442,95.4259903675819,63.617326911720795,127.23465382344159,954.259903675819,636.173269117208,1272.346538234416,False,None,None,None,82.78332659669705,83.0580420554161,None,None
2018-04-25 21:00:00+00:00,82.774,82.914,82.529,82.565,22857,0,0.563684809601663,0.6026834999015838,82.70528937259817,82.60831628718806,82.37573039627006,-0.1580580724662468,82.61281750496943,0.09148005549450033,-6.027741838635499,False,False,False,Sell,Weak,False,0.09156700742332191,-0.24953812796074715,0.12310372574934059,0.20077921997523326,0.024620745149868117,0.06023376599256998,1.0,False,0.0,False,81.66097475014762,83.16768349990159,83.77036699980316,90.40252498523813,60.268349990158754,120.53669998031609,904.0252498523813,602.6834999015875,1205.366999803161,False,None,None,None,82.5337884687363,82.81001015089018,None,None
